	ensembl_gene_id	external_gene_name
35585	ENSG00000283675	
35586	ENSG00000189343	RPS2P46
35587	ENSG00000231477	
35588	ENSG00000228331	RPL17P43
35589	ENSG00000179148	ALOXE3
35590	ENSG00000277250	Metazoa_SRP
35591	ENSG00000242551	POU5F1P6
35592	ENSG00000207130	
35593	ENSG00000239503	MARK2P8
35594	ENSG00000198685	LINC01565
35595	ENSG00000241535	CBX5P1
35596	ENSG00000179021	C3orf38
35597	ENSG00000137275	RIPK1
35598	ENSG00000287576	
35599	ENSG00000254859	
35600	ENSG00000275558	RN7SKP175
35601	ENSG00000242159	ABCF2P1
35602	ENSG00000104518	GSDMD
35603	ENSG00000160325	CACFD1
35604	ENSG00000232830	FAM136CP
35605	ENSG00000282978	
35606	ENSG00000201554	Y_RNA
35607	ENSG00000175841	FAM172BP
35608	ENSG00000081154	PCNP
35609	ENSG00000237786	GFOD1-AS1
35610	ENSG00000218265	RPS4XP7
35611	ENSG00000202351	RN7SKP204
35612	ENSG00000225921	NOL7
35613	ENSG00000236832	CBY1P1
35614	ENSG00000235651	G3BP1P1
35615	ENSG00000274353	
35616	ENSG00000287771	
35617	ENSG00000213145	CRIP1
35618	ENSG00000136535	TBR1
35619	ENSG00000010017	RANBP9
35620	ENSG00000185527	PDE6G
35621	ENSG00000166927	MS4A7
35622	ENSG00000242299	
35623	ENSG00000086200	IPO11
35624	ENSG00000243396	RPL32P7
35625	ENSG00000256811	
35626	ENSG00000252348	RNU6-1256P
35627	ENSG00000212319	Y_RNA
35628	ENSG00000201511	Y_RNA
35629	ENSG00000256151	ADGRD1-AS1
35630	ENSG00000201121	RNY1P12
35631	ENSG00000231845	HMGB3P14
35632	ENSG00000260633	
35633	ENSG00000140688	RUSF1
35634	ENSG00000252376	RNA5SP395
35635	ENSG00000257294	
35636	ENSG00000214289	RPL39P5
35637	ENSG00000242737	
35638	ENSG00000287237	
35639	ENSG00000248377	HMGN1P9
35640	ENSG00000258140	
35641	ENSG00000170236	USP50
35642	ENSG00000214288	HMGB3P13
35643	ENSG00000249691	
35644	ENSG00000110801	PSMD9
35645	ENSG00000204237	OXLD1
35646	ENSG00000174611	KY
35647	ENSG00000160326	SLC2A6
35648	ENSG00000185298	CCDC137
35649	ENSG00000288566	
35650	ENSG00000202297	RNY3P12
35651	ENSG00000232709	MARK2P9
35652	ENSG00000257341	
35653	ENSG00000286795	
35654	ENSG00000286316	
35655	ENSG00000266617	MIR3692
35656	ENSG00000182263	FIGN
35657	ENSG00000130340	SNX9
35658	ENSG00000119912	IDE
35659	ENSG00000092439	TRPM7
35660	ENSG00000230646	KLF2P2
35661	ENSG00000238004	
35662	ENSG00000231567	MTND2P19
35663	ENSG00000277784	MIR6786
35664	ENSG00000275902	
35665	ENSG00000234060	EDDM3CP
35666	ENSG00000262814	MRPL12
35667	ENSG00000144158	SNRPA1P1
35668	ENSG00000233869	RPSAP27
35669	ENSG00000230569	
35670	ENSG00000166928	MS4A14
35671	ENSG00000286100	
35672	ENSG00000236211	MTCO1P7
35673	ENSG00000224231	LINC01832
35674	ENSG00000166913	YWHAB
35675	ENSG00000237844	
35676	ENSG00000240677	MYL6P4
35677	ENSG00000236340	GRM8-AS1
35678	ENSG00000072080	SPP2
35679	ENSG00000234361	
35680	ENSG00000229502	
35681	ENSG00000279429	
35682	ENSG00000262660	
35683	ENSG00000236324	SNX9-AS1
35684	ENSG00000185347	TEDC1
35685	ENSG00000220867	HSPE1P26
35686	ENSG00000252658	RNU6-786P
35687	ENSG00000232199	RPL3P8
35688	ENSG00000078269	SYNJ2
35689	ENSG00000183048	SLC25A10
35690	ENSG00000198839	ZNF277
35691	ENSG00000197214	TCEA1P1
35692	ENSG00000228376	GAS2L1P2
35693	ENSG00000228038	VN1R51P
35694	ENSG00000213612	FAM220CP
35695	ENSG00000286982	
35696	ENSG00000277103	
35697	ENSG00000253087	RNU6-1174P
35698	ENSG00000201413	RNA5SP141
35699	ENSG00000252721	RNU6-798P
35700	ENSG00000232901	CYCSP10
35701	ENSG00000242375	
35702	ENSG00000188801	ZNF322P1
35703	ENSG00000206567	
35704	ENSG00000235494	
35705	ENSG00000211584	SLC48A1
35706	ENSG00000254483	SUGT1P4
35707	ENSG00000136943	CTSV
35708	ENSG00000101104	PABPC1L
35709	ENSG00000229217	CYCSP11
35710	ENSG00000260740	
35711	ENSG00000169877	AHSP
35712	ENSG00000163705	FANCD2OS
35713	ENSG00000204839	MROH6
35714	ENSG00000133246	PRAM1
35715	ENSG00000224709	OR11M1P
35716	ENSG00000229066	
35717	ENSG00000286476	
35718	ENSG00000232292	ALDH7A1P2
35719	ENSG00000231099	BMS1P19
35720	ENSG00000254999	BRK1
35721	ENSG00000166930	MS4A5
35722	ENSG00000272211	
35723	ENSG00000287149	
35724	ENSG00000261475	LINC02190
35725	ENSG00000287086	
35726	ENSG00000134070	IRAK2
35727	ENSG00000230343	
35728	ENSG00000287900	
35729	ENSG00000261648	
35730	ENSG00000213547	VN1R64P
35731	ENSG00000260883	VN1R65P
35732	ENSG00000279218	
35733	ENSG00000226131	PPIAP66
35734	ENSG00000278885	
35735	ENSG00000261614	YBX3P1
35736	ENSG00000286045	
35737	ENSG00000260010	KRBOX5P1
35738	ENSG00000232555	
35739	ENSG00000237185	VN1R66P
35740	ENSG00000283698	VINAC1P
35741	ENSG00000186765	FSCN2
35742	ENSG00000103502	CDIPT
35743	ENSG00000233939	RPL27AP4
35744	ENSG00000133250	ZNF414
35745	ENSG00000272519	
35746	ENSG00000223976	EXTL2P1
35747	ENSG00000127314	RAP1B
35748	ENSG00000225183	
35749	ENSG00000230402	LINC01349
35750	ENSG00000176984	
35751	ENSG00000172965	MIR4435-2HG
35752	ENSG00000184232	OAF
35753	ENSG00000255050	
35754	ENSG00000272410	
35755	ENSG00000147813	NAPRT
35756	ENSG00000116793	PHTF1
35757	ENSG00000108469	RECQL5
35758	ENSG00000231177	LINC00852
35759	ENSG00000185274	GALNT17
35760	ENSG00000113555	PCDH12
35761	ENSG00000157017	GHRL
35762	ENSG00000268618	
35763	ENSG00000105467	SYNGR4
35764	ENSG00000137709	POU2F3
35765	ENSG00000113119	TMCO6
35766	ENSG00000105438	KDELR1
35767	ENSG00000250150	
35768	ENSG00000250739	LINC01262
35769	ENSG00000225356	
35770	ENSG00000249409	
35771	ENSG00000286119	
35772	ENSG00000270336	
35773	ENSG00000250620	LINC02515
35774	ENSG00000249747	LINC02374
35775	ENSG00000272447	
35776	ENSG00000272218	
35777	ENSG00000214695	NPAP1P2
35778	ENSG00000204437	CTSLP6
35779	ENSG00000214584	PGGT1BP2
35780	ENSG00000283913	
35781	ENSG00000105447	GRWD1
35782	ENSG00000151612	ZNF827
35783	ENSG00000227249	
35784	ENSG00000283101	BMS1P21
35785	ENSG00000242600	MBL1P
35786	ENSG00000167011	NAT16
35787	ENSG00000133661	SFTPD
35788	ENSG00000025772	TOMM34
35789	ENSG00000259684	
35790	ENSG00000288645	
35791	ENSG00000243027	RN7SL354P
35792	ENSG00000279665	
35793	ENSG00000259773	
35794	ENSG00000241130	RPL32P30
35795	ENSG00000208003	MIR549A
35796	ENSG00000179443	OR13C6P
35797	ENSG00000259546	
35798	ENSG00000236110	OR2AM1P
35799	ENSG00000122707	RECK
35800	ENSG00000259649	
35801	ENSG00000184408	KCND2
35802	ENSG00000273372	SFTPD-AS1
35803	ENSG00000235924	ZNRF2P3
35804	ENSG00000225100	DPY19L2P5
35805	ENSG00000117899	MESD
35806	ENSG00000229616	
35807	ENSG00000224760	C1DP3
35808	ENSG00000236217	C1DP2
35809	ENSG00000227515	C1DP4
35810	ENSG00000230091	TMEM254-AS1
35811	ENSG00000259541	
35812	ENSG00000274303	7SK
35813	ENSG00000256116	
35814	ENSG00000282432	
35815	ENSG00000182324	KCNJ14
35816	ENSG00000184903	IMMP2L
35817	ENSG00000173457	PPP1R14B
35818	ENSG00000133678	TMEM254
35819	ENSG00000252021	Y_RNA
35820	ENSG00000124134	KCNS1
35821	ENSG00000268530	
35822	ENSG00000112983	BRD8
35823	ENSG00000285642	
35824	ENSG00000233496	SYNJ2-IT1
35825	ENSG00000236164	
35826	ENSG00000268465	
35827	ENSG00000112818	MEP1A
35828	ENSG00000287603	
35829	ENSG00000088002	SULT2B1
35830	ENSG00000260619	
35831	ENSG00000265855	MIR4514
35832	ENSG00000277782	
35833	ENSG00000156206	CFAP161
35834	ENSG00000168703	WFDC12
35835	ENSG00000257086	
35836	ENSG00000257069	KCNK4-TEX40
35837	ENSG00000232982	MTCO1P45
35838	ENSG00000226442	
35839	ENSG00000234446	
35840	ENSG00000124102	PI3
35841	ENSG00000261298	
35842	ENSG00000223921	MTND1P27
35843	ENSG00000225394	
35844	ENSG00000236564	YWHAQP5
35845	ENSG00000207024	Y_RNA
35846	ENSG00000219435	CATSPERZ
35847	ENSG00000278713	
35848	ENSG00000177202	SPACA4
35849	ENSG00000174939	ASPHD1
35850	ENSG00000124233	SEMG1
35851	ENSG00000279834	
35852	ENSG00000259461	ANP32BP3
35853	ENSG00000114948	ADAM23
35854	ENSG00000285667	
35855	ENSG00000063177	RPL18
35856	ENSG00000124157	SEMG2
35857	ENSG00000156222	SLC28A1
35858	ENSG00000086717	PPEF1
35859	ENSG00000126432	PRDX5
35860	ENSG00000227477	STK4-DT
35861	ENSG00000240288	GHRLOS
35862	ENSG00000101109	STK4
35863	ENSG00000237719	
35864	ENSG00000156711	MAPK13
35865	ENSG00000276730	
35866	ENSG00000276678	
35867	ENSG00000146955	RAB19
35868	ENSG00000159921	GNE
35869	ENSG00000238122	
35870	ENSG00000260879	
35871	ENSG00000283354	
35872	ENSG00000232918	
35873	ENSG00000236360	RRAS2P1
35874	ENSG00000183298	RPSAP19
35875	ENSG00000234332	BCAS2P2
35876	ENSG00000157020	SEC13
35877	ENSG00000117525	F3
35878	ENSG00000286921	
35879	ENSG00000198420	TCAF1
35880	ENSG00000279789	
35881	ENSG00000247735	KCTD13-DT
35882	ENSG00000279605	
35883	ENSG00000254741	
35884	ENSG00000179886	TIGD5
35885	ENSG00000149925	ALDOA
35886	ENSG00000168071	CCDC88B
35887	ENSG00000104524	PYCR3
35888	ENSG00000279399	
35889	ENSG00000184986	TMEM121
35890	ENSG00000225079	FTH1P22
35891	ENSG00000230171	RPL22P18
35892	ENSG00000226483	
35893	ENSG00000224238	WARS2-IT1
35894	ENSG00000230157	ATP5MC1P1
35895	ENSG00000229537	LINC01739
35896	ENSG00000099284	MACROH2A2
35897	ENSG00000234402	ELK2BP
35898	ENSG00000211890	IGHA2
35899	ENSG00000162699	DNAJA1P5
35900	ENSG00000287183	
35901	ENSG00000250704	
35902	ENSG00000162692	VCAM1
35903	ENSG00000197410	DCHS2
35904	ENSG00000211891	IGHE
35905	ENSG00000104522	GFUS
35906	ENSG00000211892	IGHG4
35907	ENSG00000197157	SND1
35908	ENSG00000259120	SMIM6
35909	ENSG00000246982	BRPF3-AS1
35910	ENSG00000268093	
35911	ENSG00000274172	MIR8071-1
35912	ENSG00000211893	IGHG2
35913	ENSG00000161526	SAP30BP
35914	ENSG00000063176	SPHK2
35915	ENSG00000096070	BRPF3
35916	ENSG00000144228	SPOPL
35917	ENSG00000203914	HSP90B3P
35918	ENSG00000277030	MIR8071-2
35919	ENSG00000270457	
35920	ENSG00000253364	COPDA1
35921	ENSG00000203858	HSD3BP2
35922	ENSG00000231987	LINC01787
35923	ENSG00000228057	SEC63P1
35924	ENSG00000183092	BEGAIN
35925	ENSG00000261593	CYP4A27P
35926	ENSG00000224445	LINC01708
35927	ENSG00000229842	MTATP6P13
35928	ENSG00000270631	
35929	ENSG00000148734	NPFFR1
35930	ENSG00000229201	LINC02787
35931	ENSG00000204460	LINC01854
35932	ENSG00000181656	GPR88
35933	ENSG00000223611	SUPT20HL2
35934	ENSG00000229326	RPL17P15
35935	ENSG00000214124	SNRPEP9
35936	ENSG00000067992	PDK3
35937	ENSG00000122481	RWDD3
35938	ENSG00000164142	FHIP1A
35939	ENSG00000226762	LINC02668
35940	ENSG00000215545	DEFB116
35941	ENSG00000237929	RPL31P3
35942	ENSG00000236121	HAUS6P2
35943	ENSG00000235047	
35944	ENSG00000288657	
35945	ENSG00000252649	RNA5SP480
35946	ENSG00000215283	HMGB3P24
35947	ENSG00000237784	RPS20P12
35948	ENSG00000212717	DEFB117
35949	ENSG00000119414	PPP6C
35950	ENSG00000131068	DEFB118
35951	ENSG00000136542	GALNT5
35952	ENSG00000212134	
35953	ENSG00000150093	ITGB1
35954	ENSG00000180483	DEFB119
35955	ENSG00000278359	MIR7155
35956	ENSG00000198162	MAN1A2
35957	ENSG00000162302	RPS6KA4
35958	ENSG00000280350	LINC01726
35959	ENSG00000168564	CDKN2AIP
35960	ENSG00000278410	
35961	ENSG00000232630	PRPS1P2
35962	ENSG00000237682	PRKCIP1
35963	ENSG00000105880	DLX5
35964	ENSG00000125813	PAX1
35965	ENSG00000258566	
35966	ENSG00000235332	RPSAP76
35967	ENSG00000126947	ARMCX1
35968	ENSG00000258569	VASH1-DT
35969	ENSG00000136933	RABEPK
35970	ENSG00000105516	DBP
35971	ENSG00000071246	VASH1
35972	ENSG00000285230	RALY-AS1
35973	ENSG00000198960	ARMCX6
35974	ENSG00000273449	
35975	ENSG00000249162	ADAM20P3
35976	ENSG00000248548	MTND4P8
35977	ENSG00000235716	KRT18P46
35978	ENSG00000287822	
35979	ENSG00000288040	
35980	ENSG00000283383	
35981	ENSG00000004059	ARF5
35982	ENSG00000204380	PKP4-AS1
35983	ENSG00000249458	
35984	ENSG00000131061	ZNF341
35985	ENSG00000250666	LINC01596
35986	ENSG00000279139	
35987	ENSG00000280219	
35988	ENSG00000249525	
35989	ENSG00000286539	
35990	ENSG00000240992	RPS23P4
35991	ENSG00000188383	GPAT2P2
35992	ENSG00000286505	
35993	ENSG00000183309	ZNF623
35994	ENSG00000179059	ZFP42
35995	ENSG00000223973	PAFAH1B1P2
35996	ENSG00000207037	RNU6-339P
35997	ENSG00000212388	RNU6-796P
35998	ENSG00000271044	
35999	ENSG00000229203	
36000	ENSG00000229209	
36001	ENSG00000063180	CA11
36002	ENSG00000229779	
36003	ENSG00000230173	LINC01790
36004	ENSG00000249127	MTND3P3
36005	ENSG00000102401	ARMCX3
36006	ENSG00000259081	
36007	ENSG00000286734	
36008	ENSG00000287451	
36009	ENSG00000279098	
36010	ENSG00000175509	ACRP1
36011	ENSG00000114062	UBE3A
36012	ENSG00000258610	
36013	ENSG00000237035	
36014	ENSG00000164953	TMEM67
36015	ENSG00000044574	HSPA5
36016	ENSG00000258301	VASH1-AS1
36017	ENSG00000182168	UNC5C
36018	ENSG00000152128	TMEM163
36019	ENSG00000013523	ANGEL1
36020	ENSG00000238198	LRIG2-DT
36021	ENSG00000171517	LPAR3
36022	ENSG00000264534	MIR378B
36023	ENSG00000224424	PRKAR2A-AS1
36024	ENSG00000237856	
36025	ENSG00000196096	SPAG16-DT
36026	ENSG00000228852	
36027	ENSG00000232871	SEC1P
36028	ENSG00000203864	LINC02868
36029	ENSG00000233482	
36030	ENSG00000178537	SLC25A20
36031	ENSG00000230250	LINC01753
36032	ENSG00000248672	LY75-CD302
36033	ENSG00000176920	FUT2
36034	ENSG00000232878	DPYD-AS1
36035	ENSG00000286437	
36036	ENSG00000143079	CTTNBP2NL
36037	ENSG00000241081	RPL22P2
36038	ENSG00000223174	RN7SKP17
36039	ENSG00000259058	
36040	ENSG00000239705	HSPA5-DT
36041	ENSG00000285966	
36042	ENSG00000176909	MAMSTR
36043	ENSG00000266553	RN7SL356P
36044	ENSG00000214593	
36045	ENSG00000189325	BNIP5
36046	ENSG00000200554	RNU6-1020P
36047	ENSG00000243225	
36048	ENSG00000228275	ARMCX3-AS1
36049	ENSG00000227845	
36050	ENSG00000261101	
36051	ENSG00000274510	Metazoa_SRP
36052	ENSG00000119669	IRF2BPL
36053	ENSG00000252313	RNA5SP281
36054	ENSG00000225347	SLC25A5P8
36055	ENSG00000207291	RNU6-30P
36056	ENSG00000286000	
36057	ENSG00000273729	
36058	ENSG00000122729	ACO1
36059	ENSG00000246548	LINC02288
36060	ENSG00000184867	ARMCX2
36061	ENSG00000258473	
36062	ENSG00000258819	LINC02289
36063	ENSG00000287004	
36064	ENSG00000232450	
36065	ENSG00000136754	ABI1
36066	ENSG00000100565	LRRC74A
36067	ENSG00000223575	RBMX2P3
36068	ENSG00000230768	LINC01676
36069	ENSG00000010030	ETV7
36070	ENSG00000221273	MIR1237
36071	ENSG00000231492	
36072	ENSG00000181908	LINC02724
36073	ENSG00000105518	TMEM205
36074	ENSG00000286816	
36075	ENSG00000232500	
36076	ENSG00000221883	ARIH2OS
36077	ENSG00000237363	
36078	ENSG00000235236	
36079	ENSG00000223343	
36080	ENSG00000168065	SLC22A11
36081	ENSG00000273211	
36082	ENSG00000234639	
36083	ENSG00000235202	LINC01525
36084	ENSG00000151718	WWC2
36085	ENSG00000272715	
36086	ENSG00000178467	P4HTM
36087	ENSG00000235038	
36088	ENSG00000196937	FAM3C
36089	ENSG00000143093	STRIP1
36090	ENSG00000125846	ZNF133
36091	ENSG00000166165	CKB
36092	ENSG00000230268	SSU72P8
36093	ENSG00000081800	SLC13A1
36094	ENSG00000197891	SLC22A12
36095	ENSG00000183401	CCDC159
36096	ENSG00000223753	
36097	ENSG00000212584	RNU6-587P
36098	ENSG00000169249	ZRSR2
36099	ENSG00000226415	TPI1P1
36100	ENSG00000285416	
36101	ENSG00000085491	SLC25A24
36102	ENSG00000178149	DALRD3
36103	ENSG00000074071	MRPS34
36104	ENSG00000259094	
36105	ENSG00000231682	LINC01891
36106	ENSG00000228111	TPT1P2
36107	ENSG00000229701	MTND2P20
36108	ENSG00000256053	COA8
36109	ENSG00000235724	PSMD14-DT
36110	ENSG00000162032	SPSB3
36111	ENSG00000264829	
36112	ENSG00000264270	
36113	ENSG00000233045	RPL15P5
36114	ENSG00000235056	
36115	ENSG00000163510	CWC22
36116	ENSG00000224666	ETV7-AS1
36117	ENSG00000132470	ITGB4
36118	ENSG00000237468	ADGB-DT
36119	ENSG00000273719	
36120	ENSG00000207431	RNU6-906P
36121	ENSG00000228283	KATNBL1P6
36122	ENSG00000227748	
36123	ENSG00000196440	ARMCX4
36124	ENSG00000272397	
36125	ENSG00000118492	ADGB
36126	ENSG00000173928	SWSAP1
36127	ENSG00000173947	PIFO
36128	ENSG00000187266	EPOR
36129	ENSG00000215319	EIF5P1
36130	ENSG00000230326	HMGN1P33
36131	ENSG00000184304	PRKD1
36132	ENSG00000206844	Y_RNA
36133	ENSG00000234469	CLDN34
36134	ENSG00000225076	WWC3-AS1
36135	ENSG00000184905	TCEAL2
36136	ENSG00000250357	
36137	ENSG00000251632	LINC02172
36138	ENSG00000230434	LINC01650
36139	ENSG00000226962	RAC1P6
36140	ENSG00000230718	
36141	ENSG00000165264	NDUFB6
36142	ENSG00000184515	BEX5
36143	ENSG00000237410	NRXN2-AS1
36144	ENSG00000164120	HPGD
36145	ENSG00000134198	TSPAN2
36146	ENSG00000179603	GRM8
36147	ENSG00000157514	TSC22D3
36148	ENSG00000236605	
36149	ENSG00000232690	HSPE1P9
36150	ENSG00000236653	LINC01923
36151	ENSG00000232303	DFFBP1
36152	ENSG00000122728	TAF1L
36153	ENSG00000223859	
36154	ENSG00000223440	
36155	ENSG00000235319	
36156	ENSG00000230516	
36157	ENSG00000233868	LLPHP3
36158	ENSG00000238001	SNRPCP1
36159	ENSG00000068831	RASGRP2
36160	ENSG00000107201	DDX58
36161	ENSG00000286234	
36162	ENSG00000257904	
36163	ENSG00000235595	GAPDHP23
36164	ENSG00000226053	LINC01776
36165	ENSG00000248975	
36166	ENSG00000226128	RPL26P9
36167	ENSG00000089199	CHGB
36168	ENSG00000240201	
36169	ENSG00000279032	
36170	ENSG00000198799	LRIG2
36171	ENSG00000095906	NUBP2
36172	ENSG00000205517	RGL3
36173	ENSG00000125375	DMAC2L
36174	ENSG00000215589	KANK1P1
36175	ENSG00000089195	TRMT6
36176	ENSG00000113645	WWC1
36177	ENSG00000253382	POU5F1P2
36178	ENSG00000155090	KLF10
36179	ENSG00000138411	HECW2
36180	ENSG00000199032	MIR425
36181	ENSG00000178057	NDUFAF3
36182	ENSG00000137200	CMTR1
36183	ENSG00000170935	NCBP2L
36184	ENSG00000186416	NKRF
36185	ENSG00000211448	DIO2
36186	ENSG00000279513	
36187	ENSG00000250684	ADI1P2
36188	ENSG00000169933	FRMPD4
36189	ENSG00000253669	GASAL1
36190	ENSG00000125885	MCM8
36191	ENSG00000198937	CCDC167
36192	ENSG00000139970	RTN1
36193	ENSG00000253385	
36194	ENSG00000249539	MRPS36P2
36195	ENSG00000281058	DUX4L6
36196	ENSG00000253320	MAILR
36197	ENSG00000117620	SLC35A3
36198	ENSG00000286860	
36199	ENSG00000207605	MIR191
36200	ENSG00000229559	
36201	ENSG00000272434	
36202	ENSG00000251611	FHIP1A-DT
36203	ENSG00000163661	PTX3
36204	ENSG00000250590	LINC02492
36205	ENSG00000227920	
36206	ENSG00000263926	MIR4462
36207	ENSG00000279942	
36208	ENSG00000286892	
36209	ENSG00000188817	SNTN
36210	ENSG00000112139	MDGA1
36211	ENSG00000198814	GK
36212	ENSG00000253263	
36213	ENSG00000244052	RPL5P24
36214	ENSG00000201216	Y_RNA
36215	ENSG00000215262	KCNU1
36216	ENSG00000224479	
36217	ENSG00000288684	
36218	ENSG00000163634	THOC7
36219	ENSG00000168538	TRAPPC11
36220	ENSG00000197579	TOPORS
36221	ENSG00000257407	
36222	ENSG00000278112	
36223	ENSG00000136014	USP44
36224	ENSG00000148400	NOTCH1
36225	ENSG00000124523	SIRT5
36226	ENSG00000240549	THOC7-AS1
36227	ENSG00000125484	GTF3C4
36228	ENSG00000280620	SCAANT1
36229	ENSG00000239653	PSMD6-AS2
36230	ENSG00000198003	ODAD3
36231	ENSG00000271843	
36232	ENSG00000243410	PSMD6-AS1
36233	ENSG00000272181	
36234	ENSG00000240912	H2BP3
36235	ENSG00000088992	TESC
36236	ENSG00000241490	
36237	ENSG00000224899	LINC02830
36238	ENSG00000240487	FAM214BP1
36239	ENSG00000214194	SMIM30
36240	ENSG00000181847	TIGIT
36241	ENSG00000099769	IGFALS
36242	ENSG00000165695	AK8
36243	ENSG00000100526	CDKN3
36244	ENSG00000158987	RAPGEF6
36245	ENSG00000180316	PNPLA1
36246	ENSG00000254038	
36247	ENSG00000253650	SMARCE1P4
36248	ENSG00000063854	HAGH
36249	ENSG00000132549	VPS13B
36250	ENSG00000261462	
36251	ENSG00000259976	
36252	ENSG00000257920	LINC02409
36253	ENSG00000284134	MIR568
36254	ENSG00000225583	
36255	ENSG00000241560	ZBTB20-AS1
36256	ENSG00000224992	
36257	ENSG00000122965	RBM19
36258	ENSG00000165698	SPACA9
36259	ENSG00000287574	
36260	ENSG00000286235	
36261	ENSG00000207380	Y_RNA
36262	ENSG00000211745	TRBV4-2
36263	ENSG00000231961	
36264	ENSG00000278719	MCM8-AS1
36265	ENSG00000275632	
36266	ENSG00000263755	RN7SL498P
36267	ENSG00000088766	CRLS1
36268	ENSG00000242290	ZBTB20-AS5
36269	ENSG00000183166	CALN1
36270	ENSG00000241295	ZBTB20-AS2
36271	ENSG00000264623	MIR4796
36272	ENSG00000239946	ZBTB20-AS3
36273	ENSG00000240002	YBX1P3
36274	ENSG00000242767	ZBTB20-AS4
36275	ENSG00000244157	EIF4E2P2
36276	ENSG00000243969	
36277	ENSG00000243953	
36278	ENSG00000240666	MME-AS1
36279	ENSG00000165699	TSC1
36280	ENSG00000241336	LINC01487
36281	ENSG00000196361	ELAVL3
36282	ENSG00000240045	STRIT1
36283	ENSG00000078403	MLLT10
36284	ENSG00000226339	RPS26P56
36285	ENSG00000201518	RNA5SP513
36286	ENSG00000242790	
36287	ENSG00000237541	HLA-DQA2
36288	ENSG00000239443	PABPC1P10
36289	ENSG00000102038	SMARCA1
36290	ENSG00000272566	
36291	ENSG00000250622	
36292	ENSG00000283043	
36293	ENSG00000251336	TEMN3-AS1
36294	ENSG00000151005	TKTL2
36295	ENSG00000250350	
36296	ENSG00000287568	
36297	ENSG00000250971	
36298	ENSG00000278192	
36299	ENSG00000233402	TARDBPP1
36300	ENSG00000263649	MIR3135B
36301	ENSG00000125872	LRRN4
36302	ENSG00000232629	HLA-DQB2
36303	ENSG00000128536	CDHR3
36304	ENSG00000271307	
36305	ENSG00000136383	ALPK3
36306	ENSG00000250658	
36307	ENSG00000251619	LINC02508
36308	ENSG00000224807	DUX4L9
36309	ENSG00000250957	
36310	ENSG00000248429	GASK1B-AS1
36311	ENSG00000202380	RNU1-55P
36312	ENSG00000234241	
36313	ENSG00000271565	
36314	ENSG00000276915	
36315	ENSG00000267477	
36316	ENSG00000088812	ATRN
36317	ENSG00000161914	ZNF653
36318	ENSG00000241106	HLA-DOB
36319	ENSG00000177803	YWHAQP4
36320	ENSG00000251165	F11-AS1
36321	ENSG00000200008	Y_RNA
36322	ENSG00000276702	
36323	ENSG00000259408	
36324	ENSG00000076242	MLH1
36325	ENSG00000259287	
36326	ENSG00000169857	AVEN
36327	ENSG00000251643	
36328	ENSG00000286641	
36329	ENSG00000248551	
36330	ENSG00000164024	METAP1
36331	ENSG00000184984	CHRM5
36332	ENSG00000213304	
36333	ENSG00000278472	
36334	ENSG00000287840	
36335	ENSG00000259505	
36336	ENSG00000213303	
36337	ENSG00000250264	
36338	ENSG00000198369	SPRED2
36339	ENSG00000166262	FAM227B
36340	ENSG00000130176	CNN1
36341	ENSG00000204261	PSMB8-AS1
36342	ENSG00000240065	PSMB9
36343	ENSG00000230052	MTND3P2
36344	ENSG00000223886	
36345	ENSG00000260541	
36346	ENSG00000281219	LINC00254
36347	ENSG00000231295	
36348	ENSG00000259947	LINC02124
36349	ENSG00000162040	HS3ST6
36350	ENSG00000006453	BAIAP2L1
36351	ENSG00000279569	
36352	ENSG00000226666	HSPA9P1
36353	ENSG00000103043	VAC14
36354	ENSG00000287091	
36355	ENSG00000162944	RFTN2
36356	ENSG00000251073	NUDT19P5
36357	ENSG00000281591	DBET
36358	ENSG00000272646	
36359	ENSG00000251416	
36360	ENSG00000248210	LINC02355
36361	ENSG00000280186	
36362	ENSG00000234515	PPP1R2P1
36363	ENSG00000111726	CMAS
36364	ENSG00000223906	
36365	ENSG00000249840	GAPDHP76
36366	ENSG00000235301	HLA-Z
36367	ENSG00000286133	
36368	ENSG00000164430	CGAS
36369	ENSG00000271474	UNC5C-AS1
36370	ENSG00000174145	NWD2
36371	ENSG00000230568	SF3A3P1
36372	ENSG00000068976	PYGM
36373	ENSG00000125861	GFRA4
36374	ENSG00000161609	KASH5
36375	ENSG00000250195	
36376	ENSG00000249698	MTCO3P9
36377	ENSG00000213434	VTI1BP2
36378	ENSG00000231898	MYO3B-AS1
36379	ENSG00000249066	LINC02496
36380	ENSG00000224746	
36381	ENSG00000251213	
36382	ENSG00000250496	ABT1P1
36383	ENSG00000275580	
36384	ENSG00000276593	
36385	ENSG00000249945	
36386	ENSG00000259531	
36387	ENSG00000010704	HFE
36388	ENSG00000225176	ATP5MGP4
36389	ENSG00000242936	RPL30P6
36390	ENSG00000258313	
36391	ENSG00000250577	
36392	ENSG00000104047	DTWD1
36393	ENSG00000198812	LRRC10
36394	ENSG00000275826	
36395	ENSG00000088826	SMOX
